contrast,GO,go_term_name,namespace,n_study,n_bg,study_size,bg_size,expected,fold_enrichment,pvalue,padj,study_genes
dark_light_vs_black_light,GO:0006072,glycerol-3-phosphate metabolic process,BP,3,4,977,6107,0.64,4.69,0.0143807431131346,0.1435749150321068,"FGSG_03247,FGSG_04299,FGSG_13343"
dark_light_vs_black_light,GO:0019752,carboxylic acid metabolic process,BP,4,7,977,6107,1.12,3.57,0.0151868575972349,0.1435749150321068,"FGSG_04413,FGSG_07023,FGSG_08083,FGSG_10444"
dark_light_vs_black_light,GO:0009058,biosynthetic process,BP,12,39,977,6107,6.24,1.92,0.0155539491284782,0.1435749150321068,"FGSG_00047,FGSG_01389,FGSG_02324,FGSG_02325,FGSG_03066,FGSG_03633,FGSG_03965,FGSG_03981,FGSG_04256,FGSG_11456,FGSG_12518,FGSG_12519"
dark_light_vs_black_light,GO:0006351,DNA-templated transcription,BP,61,295,977,6107,47.19,1.29,0.0173272008032075,0.1485188640274929,"FGSG_00052,FGSG_00147,FGSG_00217,FGSG_00227,FGSG_00404,FGSG_00657,FGSG_00713,FGSG_01724,FGSG_01795,FGSG_01808,FGSG_02368,FGSG_02825,FGSG_03225,FGSG_03272,FGSG_03650,FGSG_03727,FGSG_03873,FGSG_04643,FGSG_04725,FGSG_04727,FGSG_04830,FGSG_04901,FGSG_04974,FGSG_04987,FGSG_05309,FGSG_05827,FGSG_05926,FGSG_06380,FGSG_06448,FGSG_06503,FGSG_07192,FGSG_07575,FGSG_07638,FGSG_07889,FGSG_07978,FGSG_09064,FGSG_09111,FGSG_09123,FGSG_09178,FGSG_09318,FGSG_09333,FGSG_09368,FGSG_10536,FGSG_11216,FGSG_11364,FGSG_11462,FGSG_11520,FGSG_11551,FGSG_11552,FGSG_11653,FGSG_11750,FGSG_12117,FGSG_12631,FGSG_12713,FGSG_12714,FGSG_12741,FGSG_12813,FGSG_12926,FGSG_12927,FGSG_13625,FGSG_13828"
dark_light_vs_black_light,GO:0006950,response to stress,BP,9,27,977,6107,4.32,2.08,0.0203522488514676,0.1534302214289541,"FGSG_02084,FGSG_02119,FGSG_02469,FGSG_05285,FGSG_05333,FGSG_05968,FGSG_09210,FGSG_09535,FGSG_10923"
dark_light_vs_black_light,GO:0043335,protein unfolding,BP,2,2,977,6107,0.32,6.25,0.0255717035714923,0.1534302214289541,"FGSG_01015,FGSG_12745"
dark_light_vs_black_light,GO:0006113,fermentation,BP,2,2,977,6107,0.32,6.25,0.0255717035714923,0.1534302214289541,"FGSG_09575,FGSG_13157"
dark_light_vs_black_light,GO:0006528,obsolete asparagine metabolic process,BP,2,2,977,6107,0.32,6.25,0.0255717035714923,0.1534302214289541,"FGSG_00596,FGSG_10659"
dark_light_vs_black_light,GO:0018958,phenol-containing compound metabolic process,BP,2,2,977,6107,0.32,6.25,0.0255717035714923,0.1534302214289541,"FGSG_07721,FGSG_12251"
dark_light_vs_black_light,GO:0033384,geranyl diphosphate biosynthetic process,BP,2,2,977,6107,0.32,6.25,0.0255717035714923,0.1534302214289541,"FGSG_06784,FGSG_10097"
dark_light_vs_black_light,GO:0006633,fatty acid biosynthetic process,BP,7,20,977,6107,3.2,2.19,0.0301239112268988,0.1584387623554708,"FGSG_02502,FGSG_02522,FGSG_05164,FGSG_09610,FGSG_09830,FGSG_10666,FGSG_11655"
dark_light_vs_black_light,GO:0009405,obsolete pathogenesis,BP,5,12,977,6107,1.92,2.6,0.0308012706777358,0.1584387623554708,"FGSG_00060,FGSG_00062,FGSG_00657,FGSG_07741,FGSG_11487"
dark_light_vs_black_light,GO:0042128,nitrate assimilation,BP,3,5,977,6107,0.8,3.75,0.0316877524710941,0.1584387623554708,"FGSG_01947,FGSG_07500,FGSG_08402"
dark_light_vs_black_light,GO:0035434,copper ion transmembrane transport,BP,3,5,977,6107,0.8,3.75,0.0316877524710941,0.1584387623554708,"FGSG_00773,FGSG_03693,FGSG_08697"
dark_light_vs_black_light,GO:0008643,carbohydrate transport,BP,10,34,977,6107,5.44,1.84,0.035450986363525,0.1701647345449203,"FGSG_00572,FGSG_01484,FGSG_02641,FGSG_03272,FGSG_03957,FGSG_04709,FGSG_07543,FGSG_07587,FGSG_07631,FGSG_10338"
dark_light_vs_black_light,GO:0009228,thiamine biosynthetic process,BP,3,6,977,6107,0.96,3.13,0.0559285325398192,0.2350191247160252,"FGSG_01672,FGSG_02469,FGSG_07263"
dark_light_vs_black_light,GO:0006520,amino acid metabolic process,BP,5,14,977,6107,2.24,2.23,0.0591915238439082,0.2350191247160252,"FGSG_03391,FGSG_03981,FGSG_05335,FGSG_07174,FGSG_12518"
dark_light_vs_black_light,GO:0009395,phospholipid catabolic process,BP,4,10,977,6107,1.6,2.5,0.0611795169036696,0.2350191247160252,"FGSG_02073,FGSG_02823,FGSG_02824,FGSG_03176"
dark_light_vs_black_light,GO:0045732,positive regulation of protein catabolic process,BP,2,3,977,6107,0.48,4.17,0.0685472447088407,0.2350191247160252,"FGSG_00660,FGSG_10728"
dark_light_vs_black_light,GO:0006544,glycine metabolic process,BP,2,3,977,6107,0.48,4.17,0.0685472447088407,0.2350191247160252,"FGSG_06290,FGSG_08350"
dark_light_vs_black_light,GO:0006563,L-serine metabolic process,BP,2,3,977,6107,0.48,4.17,0.0685472447088407,0.2350191247160252,"FGSG_06290,FGSG_08350"
dark_light_vs_black_light,GO:0009410,response to xenobiotic stimulus,BP,2,3,977,6107,0.48,4.17,0.0685472447088407,0.2350191247160252,"FGSG_00713,FGSG_09333"
dark_light_vs_black_light,GO:0009063,amino acid catabolic process,BP,2,3,977,6107,0.48,4.17,0.0685472447088407,0.2350191247160252,"FGSG_03952,FGSG_03955"
dark_light_vs_black_light,GO:0006097,glyoxylate cycle,BP,2,3,977,6107,0.48,4.17,0.0685472447088407,0.2350191247160252,"FGSG_08700,FGSG_09896"
dark_light_vs_black_light,GO:0009396,folic acid-containing compound biosynthetic process,BP,2,3,977,6107,0.48,4.17,0.0685472447088407,0.2350191247160252,"FGSG_00417,FGSG_10624"
dark_light_vs_black_light,GO:0006631,fatty acid metabolic process,BP,4,11,977,6107,1.76,2.27,0.084350187114598,0.2804912067462404,"FGSG_03546,FGSG_03985,FGSG_12048,FGSG_13963"
dark_light_vs_black_light,GO:0009308,amine metabolic process,BP,3,7,977,6107,1.12,2.68,0.0864847887467574,0.2804912067462404,"FGSG_02271,FGSG_10677,FGSG_12129"
dark_light_vs_black_light,GO:0006508,proteolysis,BP,36,183,977,6107,29.28,1.23,0.1033552956475979,0.3263851441503094,"FGSG_01808,FGSG_02019,FGSG_02314,FGSG_02918,FGSG_03114,FGSG_03275,FGSG_03432,FGSG_03443,FGSG_03481,FGSG_03664,FGSG_03730,FGSG_03769,FGSG_03975,FGSG_04097,FGSG_04375,FGSG_04970,FGSG_05829,FGSG_06511,FGSG_06572,FGSG_06792,FGSG_07916,FGSG_08101,FGSG_08102,FGSG_09115,FGSG_10433,FGSG_10728,FGSG_11073,FGSG_11224,FGSG_11249,FGSG_11257,FGSG_11472,FGSG_11824,FGSG_12067,FGSG_12142,FGSG_13015,FGSG_13441"
dark_light_vs_black_light,GO:0006979,response to oxidative stress,BP,5,17,977,6107,2.72,1.84,0.122026630144034,0.3346738535578545,"FGSG_02550,FGSG_02551,FGSG_02668,FGSG_02881,FGSG_10960"
dark_light_vs_black_light,GO:0035024,negative regulation of Rho protein signal transduction,BP,2,4,977,6107,0.64,3.13,0.1227137463045466,0.3346738535578545,"FGSG_08638,FGSG_11890"
dark_light_vs_black_light,GO:0046373,L-arabinose metabolic process,BP,2,4,977,6107,0.64,3.13,0.1227137463045466,0.3346738535578545,"FGSG_03813,FGSG_07542"
dark_light_vs_black_light,GO:0043619,obsolete regulation of transcription from RNA polymerase II promoter in response to oxidative stress,BP,2,4,977,6107,0.64,3.13,0.1227137463045466,0.3346738535578545,"FGSG_00713,FGSG_06833"
dark_light_vs_black_light,GO:0006537,obsolete glutamate biosynthetic process,BP,2,4,977,6107,0.64,3.13,0.1227137463045466,0.3346738535578545,"FGSG_01433,FGSG_03073"
dark_light_vs_black_light,GO:0016998,cell wall macromolecule catabolic process,BP,2,4,977,6107,0.64,3.13,0.1227137463045466,0.3346738535578545,"FGSG_02133,FGSG_12548"
dark_light_vs_black_light,GO:0006357,regulation of transcription by RNA polymerase II,BP,85,474,977,6107,75.83,1.12,0.1296709346565994,0.3457891590842652,"FGSG_00052,FGSG_00147,FGSG_00217,FGSG_00227,FGSG_00404,FGSG_01172,FGSG_01724,FGSG_01760,FGSG_01795,FGSG_01808,FGSG_02268,FGSG_02368,FGSG_02410,FGSG_02737,FGSG_02805,FGSG_02825,FGSG_02874,FGSG_03044,FGSG_03218,FGSG_03578,FGSG_03727,FGSG_03873,FGSG_03912,FGSG_03919,FGSG_04191,FGSG_04459,FGSG_04502,FGSG_04643,FGSG_04725,FGSG_04830,FGSG_04901,FGSG_04974,FGSG_04987,FGSG_05068,FGSG_05309,FGSG_05789,FGSG_05926,FGSG_06056,FGSG_06448,FGSG_06503,FGSG_06700,FGSG_07192,FGSG_07575,FGSG_07589,FGSG_07638,FGSG_07831,FGSG_07889,FGSG_07921,FGSG_08321,FGSG_08411,FGSG_09064,FGSG_09111,FGSG_09123,FGSG_09178,FGSG_09318,FGSG_09333,FGSG_10536,FGSG_11186,FGSG_11216,FGSG_11262,FGSG_11364,FGSG_11462,FGSG_11551,FGSG_11561,FGSG_11610,FGSG_11653,FGSG_11750,FGSG_12048,FGSG_12117,FGSG_12134,FGSG_12172,FGSG_12173,FGSG_12572,FGSG_12631,FGSG_12632,FGSG_12713,FGSG_12714,FGSG_12741,FGSG_12782,FGSG_12813,FGSG_12926,FGSG_12927,FGSG_13110,FGSG_13625,FGSG_13828"
dark_light_vs_black_light,GO:0000272,polysaccharide catabolic process,BP,4,13,977,6107,2.08,1.92,0.1411249242490376,0.3603189555294578,"FGSG_02314,FGSG_03591,FGSG_06278,FGSG_11326"
dark_light_vs_black_light,GO:0006807,obsolete nitrogen compound metabolic process,BP,4,13,977,6107,2.08,1.92,0.1411249242490376,0.3603189555294578,"FGSG_01698,FGSG_05805,FGSG_06480,FGSG_07205"
dark_light_vs_black_light,GO:0042026,protein refolding,BP,3,9,977,6107,1.44,2.08,0.1627093971841843,0.3667954843870301,"FGSG_01015,FGSG_06246,FGSG_08137"
dark_light_vs_black_light,GO:0006855,xenobiotic transmembrane transport,BP,3,9,977,6107,1.44,2.08,0.1627093971841843,0.3667954843870301,"FGSG_03080,FGSG_03081,FGSG_12883"
dark_light_vs_black_light,GO:0009086,obsolete methionine biosynthetic process,BP,4,14,977,6107,2.24,1.79,0.1738982844110894,0.3667954843870301,"FGSG_05567,FGSG_07880,FGSG_08498,FGSG_09041"
dark_light_vs_black_light,GO:0009116,nucleoside metabolic process,BP,4,14,977,6107,2.24,1.79,0.1738982844110894,0.3667954843870301,"FGSG_04526,FGSG_04822,FGSG_08959,FGSG_11425"
dark_light_vs_black_light,GO:0006561,obsolete proline biosynthetic process,BP,2,5,977,6107,0.8,2.5,0.183397742193515,0.3667954843870301,"FGSG_03073,FGSG_03075"
dark_light_vs_black_light,GO:0007166,cell surface receptor signaling pathway,BP,2,5,977,6107,0.8,2.5,0.183397742193515,0.3667954843870301,"FGSG_01861,FGSG_09693"
dark_light_vs_black_light,GO:0009298,GDP-mannose biosynthetic process,BP,2,5,977,6107,0.8,2.5,0.183397742193515,0.3667954843870301,"FGSG_03767,FGSG_08773"
dark_light_vs_black_light,GO:0009072,aromatic amino acid metabolic process,BP,2,5,977,6107,0.8,2.5,0.183397742193515,0.3667954843870301,"FGSG_02851,FGSG_02852"
dark_light_vs_black_light,GO:0016052,carbohydrate catabolic process,BP,2,5,977,6107,0.8,2.5,0.183397742193515,0.3667954843870301,"FGSG_04584,FGSG_07921"
dark_light_vs_black_light,GO:0009088,L-threonine biosynthetic process,BP,2,5,977,6107,0.8,2.5,0.183397742193515,0.3667954843870301,"FGSG_08498,FGSG_10211"
dark_light_vs_black_light,GO:0035999,tetrahydrofolate interconversion,BP,2,5,977,6107,0.8,2.5,0.183397742193515,0.3667954843870301,"FGSG_06290,FGSG_08350"
dark_light_vs_black_light,GO:0042823,pyridoxal 5'-phosphate biosynthetic process,BP,2,5,977,6107,0.8,2.5,0.183397742193515,0.3667954843870301,"FGSG_05036,FGSG_09477"
dark_light_vs_black_light,GO:0009097,obsolete isoleucine biosynthetic process,BP,2,5,977,6107,0.8,2.5,0.183397742193515,0.3667954843870301,"FGSG_00296,FGSG_08498"
dark_light_vs_black_light,GO:0098869,cellular oxidant detoxification,BP,8,37,977,6107,5.92,1.35,0.2307592768104688,0.4539526756927256,"FGSG_02550,FGSG_02551,FGSG_02668,FGSG_02881,FGSG_02882,FGSG_03180,FGSG_10960,FGSG_12154"
dark_light_vs_black_light,GO:0007155,cell adhesion,BP,2,6,977,6107,0.96,2.08,0.247132347020363,0.4633731506631806,"FGSG_13422,FGSG_13423"
dark_light_vs_black_light,GO:0009113,purine nucleobase biosynthetic process,BP,2,6,977,6107,0.96,2.08,0.247132347020363,0.4633731506631806,"FGSG_00417,FGSG_09019"
dark_light_vs_black_light,GO:0008299,isoprenoid biosynthetic process,BP,2,6,977,6107,0.96,2.08,0.247132347020363,0.4633731506631806,"FGSG_04591,FGSG_09266"
dark_light_vs_black_light,GO:0045493,xylan catabolic process,BP,4,17,977,6107,2.72,1.47,0.2838374634269682,0.5240076247882491,"FGSG_00184,FGSG_06663,FGSG_11468,FGSG_11487"
dark_light_vs_black_light,GO:0071805,potassium ion transmembrane transport,BP,3,12,977,6107,1.92,1.56,0.2988573968659574,0.5415502092692261,"FGSG_02820,FGSG_09232,FGSG_09477"
dark_light_vs_black_light,GO:0006099,tricarboxylic acid cycle,BP,5,23,977,6107,3.68,1.36,0.3024870059711936,0.5415502092692261,"FGSG_01981,FGSG_08700,FGSG_08712,FGSG_09896,FGSG_10347"
dark_light_vs_black_light,GO:0030259,obsolete lipid glycosylation,BP,2,7,977,6107,1.12,1.79,0.311391370329805,0.5415502092692261,"FGSG_01836,FGSG_11560"
dark_light_vs_black_light,GO:0019441,obsolete L-tryptophan catabolic process to L-kynurenine,BP,2,7,977,6107,1.12,1.79,0.311391370329805,0.5415502092692261,"FGSG_04819,FGSG_13956"
dark_light_vs_black_light,GO:0007186,G protein-coupled receptor signaling pathway,BP,2,8,977,6107,1.28,1.56,0.3743775031501943,0.6154150736715523,"FGSG_01861,FGSG_09693"
dark_light_vs_black_light,GO:0000902,cell morphogenesis,BP,2,8,977,6107,1.28,1.56,0.3743775031501943,0.6154150736715523,"FGSG_06728,FGSG_09787"
dark_light_vs_black_light,GO:0034354,'de novo' NAD+ biosynthetic process from L-tryptophan,BP,2,8,977,6107,1.28,1.56,0.3743775031501943,0.6154150736715523,"FGSG_04829,FGSG_13956"
dark_light_vs_black_light,GO:0006730,one-carbon metabolic process,BP,2,8,977,6107,1.28,1.56,0.3743775031501943,0.6154150736715523,"FGSG_00417,FGSG_08352"
dark_light_vs_black_light,GO:0030245,cellulose catabolic process,BP,3,14,977,6107,2.24,1.34,0.3931622807164727,0.6375604552159017,"FGSG_03139,FGSG_04913,FGSG_06605"
dark_light_vs_black_light,GO:0006298,mismatch repair,BP,2,9,977,6107,1.44,1.39,0.4348541048547683,0.6605378807920532,"FGSG_08375,FGSG_11941"
dark_light_vs_black_light,GO:0006094,gluconeogenesis,BP,2,9,977,6107,1.44,1.39,0.4348541048547683,0.6605378807920532,"FGSG_03992,FGSG_08601"
dark_light_vs_black_light,GO:0015940,pantothenate biosynthetic process,BP,2,9,977,6107,1.44,1.39,0.4348541048547683,0.6605378807920532,"FGSG_03952,FGSG_03955"
dark_light_vs_black_light,GO:0050821,protein stabilization,BP,2,9,977,6107,1.44,1.39,0.4348541048547683,0.6605378807920532,"FGSG_01015,FGSG_06246"
dark_light_vs_black_light,GO:0006995,cellular response to nitrogen starvation,BP,2,9,977,6107,1.44,1.39,0.4348541048547683,0.6605378807920532,"FGSG_03213,FGSG_06633"
