contrast,GO,go_term_name,namespace,n_study,n_bg,study_size,bg_size,expected,fold_enrichment,pvalue,padj,study_genes
control_vs_dark_light,GO:0015793,glycerol transmembrane transport,BP,2,2,609,6052,0.2,9.94,0.0101110160463554,0.0598235116076032,"FGSG_03248,FGSG_05839"
control_vs_dark_light,GO:0006528,obsolete asparagine metabolic process,BP,2,2,609,6052,0.2,9.94,0.0101110160463554,0.0598235116076032,"FGSG_00596,FGSG_10659"
control_vs_dark_light,GO:0009228,thiamine biosynthetic process,BP,3,6,609,6052,0.6,4.97,0.0160714125023617,0.087774637512899,"FGSG_01672,FGSG_02469,FGSG_07263"
control_vs_dark_light,GO:0009405,obsolete pathogenesis,BP,4,11,609,6052,1.11,3.61,0.0188284981671876,0.0954873835621657,"FGSG_00060,FGSG_00062,FGSG_07741,FGSG_11487"
control_vs_dark_light,GO:0009308,amine metabolic process,BP,3,7,609,6052,0.7,4.26,0.0260458954917895,0.1116441865108946,"FGSG_02271,FGSG_02279,FGSG_12129"
control_vs_dark_light,GO:0009063,amino acid catabolic process,BP,2,3,609,6052,0.3,6.63,0.0283041599605085,0.1116441865108946,"FGSG_03952,FGSG_03955"
control_vs_dark_light,GO:0009410,response to xenobiotic stimulus,BP,2,3,609,6052,0.3,6.63,0.0283041599605085,0.1116441865108946,"FGSG_00713,FGSG_09333"
control_vs_dark_light,GO:0006097,glyoxylate cycle,BP,2,3,609,6052,0.3,6.63,0.0283041599605085,0.1116441865108946,"FGSG_08700,FGSG_09896"
control_vs_dark_light,GO:0006096,glycolytic process,BP,4,13,609,6052,1.31,3.06,0.03469455244646,0.1296480644051928,"FGSG_01346,FGSG_03992,FGSG_06257,FGSG_13650"
control_vs_dark_light,GO:0008643,carbohydrate transport,BP,7,33,609,6052,3.32,2.11,0.0424758618550089,0.1484384056816407,"FGSG_00015,FGSG_02641,FGSG_03168,FGSG_03272,FGSG_04709,FGSG_07587,FGSG_07631"
control_vs_dark_light,GO:0006633,fatty acid biosynthetic process,BP,5,20,609,6052,2.01,2.48,0.043904317173443,0.1484384056816407,"FGSG_02502,FGSG_02522,FGSG_05164,FGSG_11655,FGSG_11656"
control_vs_dark_light,GO:0006072,glycerol-3-phosphate metabolic process,BP,2,4,609,6052,0.4,4.97,0.0528554302152995,0.152460016342749,"FGSG_03247,FGSG_04299"
control_vs_dark_light,GO:0046373,L-arabinose metabolic process,BP,2,4,609,6052,0.4,4.97,0.0528554302152995,0.152460016342749,"FGSG_03813,FGSG_07625"
control_vs_dark_light,GO:0046677,response to antibiotic,BP,2,4,609,6052,0.4,4.97,0.0528554302152995,0.152460016342749,"FGSG_06995,FGSG_07646"
control_vs_dark_light,GO:0006094,gluconeogenesis,BP,3,9,609,6052,0.91,3.31,0.0536831043460383,0.152460016342749,"FGSG_03992,FGSG_08601,FGSG_09280"
control_vs_dark_light,GO:0009395,phospholipid catabolic process,BP,3,10,609,6052,1.01,2.98,0.0711190648140477,0.1907890764155856,"FGSG_02823,FGSG_02824,FGSG_03176"
control_vs_dark_light,GO:0003333,amino acid transmembrane transport,BP,9,52,609,6052,5.23,1.72,0.0725535924397297,0.1907890764155856,"FGSG_02272,FGSG_03778,FGSG_03808,FGSG_03985,FGSG_04943,FGSG_06508,FGSG_08347,FGSG_09053,FGSG_13897"
control_vs_dark_light,GO:0009072,aromatic amino acid metabolic process,BP,2,5,609,6052,0.5,3.98,0.0823050469384737,0.1921267890457194,"FGSG_02851,FGSG_02852"
control_vs_dark_light,GO:0007155,cell adhesion,BP,2,5,609,6052,0.5,3.98,0.0823050469384737,0.1921267890457194,"FGSG_12230,FGSG_13422"
control_vs_dark_light,GO:0098655,monoatomic cation transmembrane transport,BP,4,17,609,6052,1.71,2.34,0.0838863445129197,0.1921267890457194,"FGSG_01883,FGSG_04245,FGSG_08188,FGSG_08985"
control_vs_dark_light,GO:0045493,xylan catabolic process,BP,4,17,609,6052,1.71,2.34,0.0838863445129197,0.1921267890457194,"FGSG_05663,FGSG_06549,FGSG_11468,FGSG_11487"
control_vs_dark_light,GO:0006631,fatty acid metabolic process,BP,3,11,609,6052,1.11,2.71,0.0907280273066202,0.2013028105865636,"FGSG_03546,FGSG_03985,FGSG_09198"
control_vs_dark_light,GO:0006665,sphingolipid metabolic process,BP,2,6,609,6052,0.6,3.31,0.1154218641565297,0.2483318895488973,"FGSG_02522,FGSG_03951"
control_vs_dark_light,GO:0016042,lipid catabolic process,BP,3,13,609,6052,1.31,2.29,0.1355690868774344,0.2831001520087602,"FGSG_03846,FGSG_03925,FGSG_07555"
control_vs_dark_light,GO:0019752,carboxylic acid metabolic process,BP,2,7,609,6052,0.7,2.84,0.1511722516224258,0.2958765196272696,"FGSG_08083,FGSG_10444"
control_vs_dark_light,GO:0042744,hydrogen peroxide catabolic process,BP,2,7,609,6052,0.7,2.84,0.1511722516224258,0.2958765196272696,"FGSG_05695,FGSG_12369"
control_vs_dark_light,GO:0006520,amino acid metabolic process,BP,3,14,609,6052,1.41,2.13,0.1603196331251643,0.2958765196272696,"FGSG_03147,FGSG_03981,FGSG_07174"
control_vs_dark_light,GO:0006032,chitin catabolic process,BP,3,14,609,6052,1.41,2.13,0.1603196331251643,0.2958765196272696,"FGSG_03591,FGSG_10728,FGSG_11904"
control_vs_dark_light,GO:0098869,cellular oxidant detoxification,BP,6,37,609,6052,3.72,1.61,0.1625237220487819,0.2958765196272696,"FGSG_02668,FGSG_03180,FGSG_05695,FGSG_07536,FGSG_12154,FGSG_12369"
control_vs_dark_light,GO:0009058,biosynthetic process,BP,6,38,609,6052,3.82,1.57,0.1777266104644744,0.315464733574442,"FGSG_00047,FGSG_02324,FGSG_02325,FGSG_03066,FGSG_03965,FGSG_03981"
control_vs_dark_light,GO:0008654,phospholipid biosynthetic process,BP,2,8,609,6052,0.81,2.48,0.1886929091707247,0.3189808702647966,"FGSG_02001,FGSG_09940"
control_vs_dark_light,GO:0006749,glutathione metabolic process,BP,2,8,609,6052,0.81,2.48,0.1886929091707247,0.3189808702647966,"FGSG_09141,FGSG_12154"
control_vs_dark_light,GO:0032259,methylation,BP,18,144,609,6052,14.49,1.24,0.1963242585483657,0.3241633106263713,"FGSG_00457,FGSG_02326,FGSG_02419,FGSG_02615,FGSG_02984,FGSG_03821,FGSG_03951,FGSG_04092,FGSG_04589,FGSG_04596,FGSG_04845,FGSG_07660,FGSG_09383,FGSG_10190,FGSG_11729,FGSG_13459,FGSG_13708,FGSG_14015"
control_vs_dark_light,GO:0006855,xenobiotic transmembrane transport,BP,2,9,609,6052,0.91,2.21,0.2272671391206351,0.3507818886427193,"FGSG_03080,FGSG_12883"
control_vs_dark_light,GO:0006298,mismatch repair,BP,2,9,609,6052,0.91,2.21,0.2272671391206351,0.3507818886427193,"FGSG_08375,FGSG_11941"
control_vs_dark_light,GO:0015940,pantothenate biosynthetic process,BP,2,9,609,6052,0.91,2.21,0.2272671391206351,0.3507818886427193,"FGSG_03952,FGSG_03955"
control_vs_dark_light,GO:0030001,metal ion transport,BP,4,25,609,6052,2.52,1.59,0.2396224788087681,0.3619828935196285,"FGSG_00351,FGSG_00769,FGSG_08188,FGSG_13493"
control_vs_dark_light,GO:0071805,potassium ion transmembrane transport,BP,2,12,609,6052,1.21,1.66,0.3439272210417291,0.5087256811242243,"FGSG_02820,FGSG_09477"
control_vs_dark_light,GO:0006508,proteolysis,BP,20,180,609,6052,18.11,1.1,0.3533315998906424,0.5119702773925635,"FGSG_02019,FGSG_02314,FGSG_03027,FGSG_03432,FGSG_03954,FGSG_04097,FGSG_04546,FGSG_05471,FGSG_05829,FGSG_07775,FGSG_08012,FGSG_08101,FGSG_08102,FGSG_08196,FGSG_10433,FGSG_10728,FGSG_11073,FGSG_11257,FGSG_12142,FGSG_12609"
control_vs_dark_light,GO:0006099,tricarboxylic acid cycle,BP,3,23,609,6052,2.31,1.3,0.412210181471765,0.5609343823109463,"FGSG_08700,FGSG_09896,FGSG_10347"
control_vs_dark_light,GO:0015986,proton motive force-driven ATP synthesis,BP,2,14,609,6052,1.41,1.42,0.4187256656687345,0.5609343823109463,"FGSG_06048,FGSG_12956"
control_vs_dark_light,GO:0030245,cellulose catabolic process,BP,2,14,609,6052,1.41,1.42,0.4187256656687345,0.5609343823109463,"FGSG_03570,FGSG_06605"
control_vs_dark_light,GO:0046835,carbohydrate phosphorylation,BP,2,14,609,6052,1.41,1.42,0.4187256656687345,0.5609343823109463,"FGSG_11337,FGSG_13650"
control_vs_dark_light,GO:0006629,lipid metabolic process,BP,4,34,609,6052,3.42,1.17,0.4513255865042679,0.5934095674407966,"FGSG_02289,FGSG_03062,FGSG_05906,FGSG_10184"
control_vs_dark_light,GO:0006351,DNA-templated transcription,BP,30,294,609,6052,29.58,1.01,0.4971313841460332,0.6417514231703337,"FGSG_00052,FGSG_00227,FGSG_00713,FGSG_02368,FGSG_02825,FGSG_03272,FGSG_03294,FGSG_03650,FGSG_03727,FGSG_04725,FGSG_04727,FGSG_04901,FGSG_04987,FGSG_05309,FGSG_05827,FGSG_05926,FGSG_06380,FGSG_06503,FGSG_09123,FGSG_09178,FGSG_09333,FGSG_11216,FGSG_11279,FGSG_11387,FGSG_11653,FGSG_11750,FGSG_12117,FGSG_12385,FGSG_12926,FGSG_12927"
control_vs_dark_light,GO:0006979,response to oxidative stress,BP,2,17,609,6052,1.71,1.17,0.5220051910611943,0.65021699237447,"FGSG_02668,FGSG_12369"
control_vs_dark_light,GO:0006696,ergosterol biosynthetic process,BP,2,17,609,6052,1.71,1.17,0.5220051910611943,0.65021699237447,"FGSG_02502,FGSG_03686"
control_vs_dark_light,GO:0016311,dephosphorylation,BP,4,42,609,6052,4.23,0.95,0.6222210023239345,0.7616843304310232,"FGSG_03402,FGSG_03990,FGSG_04504,FGSG_09280"
control_vs_dark_light,GO:1902600,proton transmembrane transport,BP,2,22,609,6052,2.21,0.9,0.6648278908565691,0.8000471228951933,"FGSG_01994,FGSG_02820"
control_vs_dark_light,GO:0015991,GO:0015991,BP,2,23,609,6052,2.31,0.86,0.6888867203217888,0.8076745960220347,"FGSG_04854,FGSG_06048"
control_vs_dark_light,GO:0090305,obsolete nucleic acid phosphodiester bond hydrolysis,BP,4,46,609,6052,4.63,0.86,0.6939176106668186,0.8076745960220347,"FGSG_03332,FGSG_03365,FGSG_09475,FGSG_12445"
control_vs_dark_light,GO:0006810,transport,BP,3,38,609,6052,3.82,0.78,0.7511781022177307,0.8602200847977239,"FGSG_03162,FGSG_04439,FGSG_07913"
control_vs_dark_light,GO:0000002,obsolete mitochondrial genome maintenance,BP,2,27,609,6052,2.72,0.74,0.7712144394664406,0.8613727526555255,"FGSG_00836,FGSG_02469"
control_vs_dark_light,GO:0006355,regulation of DNA-templated transcription,BP,11,131,609,6052,13.18,0.83,0.7803489340129788,0.8613727526555255,"FGSG_00054,FGSG_02228,FGSG_02939,FGSG_03264,FGSG_06380,FGSG_07863,FGSG_07985,FGSG_10657,FGSG_11056,FGSG_11657,FGSG_13146"
control_vs_dark_light,GO:0031505,fungal-type cell wall organization,BP,2,28,609,6052,2.82,0.71,0.7885806890508332,0.8613727526555255,"FGSG_04183,FGSG_11305"
control_vs_dark_light,GO:0090502,"obsolete RNA phosphodiester bond hydrolysis, endonucleolytic",BP,2,29,609,6052,2.92,0.69,0.8047754364314487,0.8657432725247403,"FGSG_03379,FGSG_11190"
control_vs_dark_light,GO:0045454,cell redox homeostasis,BP,2,30,609,6052,3.02,0.66,0.8198581657463903,0.8688049219103539,"FGSG_05450,FGSG_07536"
control_vs_dark_light,GO:0006357,regulation of transcription by RNA polymerase II,BP,38,470,609,6052,47.3,0.8,0.9444515685087383,0.9669238324417594,"FGSG_00052,FGSG_00227,FGSG_02368,FGSG_02805,FGSG_02825,FGSG_02874,FGSG_03218,FGSG_03294,FGSG_03508,FGSG_03723,FGSG_03727,FGSG_04459,FGSG_04725,FGSG_04901,FGSG_04987,FGSG_05068,FGSG_05309,FGSG_05926,FGSG_06056,FGSG_06503,FGSG_07921,FGSG_09123,FGSG_09178,FGSG_09333,FGSG_11216,FGSG_11387,FGSG_11610,FGSG_11653,FGSG_11750,FGSG_12117,FGSG_12172,FGSG_12385,FGSG_12572,FGSG_12782,FGSG_12875,FGSG_12926,FGSG_12927,FGSG_13110"
control_vs_dark_light,GO:0006468,protein phosphorylation,BP,6,100,609,6052,10.06,0.6,0.946046019014814,0.9669238324417594,"FGSG_01751,FGSG_07742,FGSG_07816,FGSG_09479,FGSG_10884,FGSG_11963"
control_vs_dark_light,GO:0006281,DNA repair,BP,3,65,609,6052,6.54,0.46,0.9658836311250526,0.9669238324417594,"FGSG_01255,FGSG_06307,FGSG_12883"
control_vs_dark_light,GO:0016310,phosphorylation,BP,7,121,609,6052,12.18,0.57,0.9669238324417594,0.9669238324417594,"FGSG_00486,FGSG_01018,FGSG_02476,FGSG_03247,FGSG_07263,FGSG_08601,FGSG_11202"
control_vs_dark_light,GO:0016491,oxidoreductase activity,MF,91,358,639,6112,37.43,2.43,5.97035648099833e-17,6.089763610618298e-15,"FGSG_00043,FGSG_00048,FGSG_00095,FGSG_00162,FGSG_00531,FGSG_00578,FGSG_00655,FGSG_01819,FGSG_02034,FGSG_02137,FGSG_02165,FGSG_02266,FGSG_02267,FGSG_02291,FGSG_02328,FGSG_02387,FGSG_02432,FGSG_02469,FGSG_02695,FGSG_02792,FGSG_02924,FGSG_03001,FGSG_03061,FGSG_03256,FGSG_03258,FGSG_03340,FGSG_03375,FGSG_03408,FGSG_03426,FGSG_03430,FGSG_03547,FGSG_03692,FGSG_03710,FGSG_03761,FGSG_03775,FGSG_03824,FGSG_03851,FGSG_03913,FGSG_03925,FGSG_04012,FGSG_04223,FGSG_04368,FGSG_04663,FGSG_04694,FGSG_04727,FGSG_04780,FGSG_04793,FGSG_05159,FGSG_05450,FGSG_06060,FGSG_06563,FGSG_06618,FGSG_07263,FGSG_07483,FGSG_07500,FGSG_07556,FGSG_07642,FGSG_07683,FGSG_07758,FGSG_08024,FGSG_08054,FGSG_08208,FGSG_08425,FGSG_08462,FGSG_08795,FGSG_09029,FGSG_09059,FGSG_09103,FGSG_09104,FGSG_09125,FGSG_09145,FGSG_09198,FGSG_09627,FGSG_10655,FGSG_10920,FGSG_11192,FGSG_11215,FGSG_11232,FGSG_11387,FGSG_11420,FGSG_11440,FGSG_11549,FGSG_11566,FGSG_11570,FGSG_12223,FGSG_12386,FGSG_12563,FGSG_13196,FGSG_13347,FGSG_13427,FGSG_13561"
control_vs_dark_light,GO:0020037,heme binding,MF,37,151,639,6112,15.79,2.34,4.458119873405705e-07,2.2736411354369096e-05,"FGSG_00012,FGSG_01048,FGSG_01947,FGSG_02113,FGSG_02137,FGSG_02419,FGSG_02657,FGSG_02668,FGSG_03264,FGSG_03547,FGSG_03548,FGSG_03686,FGSG_03741,FGSG_03920,FGSG_04092,FGSG_04458,FGSG_04590,FGSG_04828,FGSG_04852,FGSG_05164,FGSG_05334,FGSG_05695,FGSG_07765,FGSG_07925,FGSG_08191,FGSG_08207,FGSG_08402,FGSG_09040,FGSG_09086,FGSG_10451,FGSG_10991,FGSG_11585,FGSG_11655,FGSG_11656,FGSG_12369,FGSG_12599,FGSG_13459"
control_vs_dark_light,GO:0004497,monooxygenase activity,MF,32,131,639,6112,13.7,2.34,2.9029447897498058e-06,9.87001228514934e-05,"FGSG_00012,FGSG_00489,FGSG_01048,FGSG_02113,FGSG_02419,FGSG_03199,FGSG_03264,FGSG_03531,FGSG_03548,FGSG_03657,FGSG_03686,FGSG_03741,FGSG_03984,FGSG_04092,FGSG_04590,FGSG_04595,FGSG_05334,FGSG_06538,FGSG_07765,FGSG_08191,FGSG_08207,FGSG_09054,FGSG_09086,FGSG_10451,FGSG_10991,FGSG_11270,FGSG_11565,FGSG_11585,FGSG_11655,FGSG_12594,FGSG_12599,FGSG_13459"
control_vs_dark_light,GO:0031177,phosphopantetheine binding,MF,12,27,639,6112,2.82,4.25,6.08913929373768e-06,0.0001552730519903,"FGSG_02315,FGSG_02324,FGSG_02325,FGSG_03257,FGSG_03340,FGSG_03747,FGSG_04694,FGSG_08208,FGSG_08795,FGSG_10617,FGSG_10990,FGSG_11659"
control_vs_dark_light,GO:0005215,transporter activity,MF,14,38,639,6112,3.97,3.52,1.434285196503005e-05,0.0002925941800866,"FGSG_00226,FGSG_02343,FGSG_03162,FGSG_03330,FGSG_03780,FGSG_04439,FGSG_04667,FGSG_07495,FGSG_07720,FGSG_08884,FGSG_09737,FGSG_09804,FGSG_11439,FGSG_13650"
control_vs_dark_light,GO:0051213,dioxygenase activity,MF,14,39,639,6112,4.08,3.43,2.025474133540992e-05,0.0003443306027019,"FGSG_01255,FGSG_02657,FGSG_02691,FGSG_02692,FGSG_03213,FGSG_04458,FGSG_04667,FGSG_04828,FGSG_05919,FGSG_07590,FGSG_09040,FGSG_11522,FGSG_12180,FGSG_13388"
control_vs_dark_light,GO:0005506,iron ion binding,MF,31,145,639,6112,15.16,2.04,7.02079647951602e-05,0.001023030344158,"FGSG_00012,FGSG_01048,FGSG_02113,FGSG_02419,FGSG_02502,FGSG_02522,FGSG_02668,FGSG_03213,FGSG_03264,FGSG_03548,FGSG_03686,FGSG_03741,FGSG_03920,FGSG_04092,FGSG_04590,FGSG_05164,FGSG_05334,FGSG_07765,FGSG_08191,FGSG_08207,FGSG_09086,FGSG_09103,FGSG_10451,FGSG_10991,FGSG_11440,FGSG_11522,FGSG_11585,FGSG_11655,FGSG_11656,FGSG_12599,FGSG_13459"
control_vs_dark_light,GO:0022891,GO:0022891,MF,20,77,639,6112,8.05,2.48,8.477330205808304e-05,0.0010808596012405,"FGSG_00015,FGSG_00067,FGSG_02292,FGSG_02358,FGSG_02580,FGSG_02641,FGSG_02978,FGSG_03140,FGSG_03168,FGSG_03272,FGSG_03920,FGSG_04368,FGSG_04537,FGSG_04610,FGSG_07350,FGSG_07587,FGSG_07631,FGSG_07666,FGSG_08014,FGSG_11339"
control_vs_dark_light,GO:0071949,FAD binding,MF,13,39,639,6112,4.08,3.19,9.74303961832442e-05,0.0011042111567434,"FGSG_00489,FGSG_01819,FGSG_03199,FGSG_03657,FGSG_03775,FGSG_03824,FGSG_04368,FGSG_04595,FGSG_04727,FGSG_07483,FGSG_09198,FGSG_11215,FGSG_13561"
control_vs_dark_light,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF,24,114,639,6112,11.92,2.01,0.0005755010617031,0.0058701108293726,"FGSG_00012,FGSG_01048,FGSG_02113,FGSG_02419,FGSG_02668,FGSG_03264,FGSG_03548,FGSG_03741,FGSG_03920,FGSG_04092,FGSG_04590,FGSG_05334,FGSG_07765,FGSG_08191,FGSG_08207,FGSG_09086,FGSG_10451,FGSG_10991,FGSG_11565,FGSG_11585,FGSG_11655,FGSG_11656,FGSG_12599,FGSG_13459"
control_vs_dark_light,GO:0008171,O-methyltransferase activity,MF,6,12,639,6112,1.25,4.78,0.0006779011747676,0.0062859927114814,"FGSG_02326,FGSG_02615,FGSG_04596,FGSG_09383,FGSG_11729,FGSG_13708"
control_vs_dark_light,GO:0005375,copper ion transmembrane transporter activity,MF,3,3,639,6112,0.31,9.56,0.0011379524879732,0.0096725961477728,"FGSG_00773,FGSG_03693,FGSG_08697"
control_vs_dark_light,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",MF,18,82,639,6112,8.57,2.1,0.0016586414510686,0.0125220408824421,"FGSG_01596,FGSG_02001,FGSG_02339,FGSG_02651,FGSG_03288,FGSG_03332,FGSG_03343,FGSG_04953,FGSG_05968,FGSG_06888,FGSG_07207,FGSG_07921,FGSG_08610,FGSG_08797,FGSG_09366,FGSG_11184,FGSG_11468,FGSG_13861"
